i,habitat_cells,matrix_alpha,habitat_alpha,ratio,eca
14,9789,5369,13744,2.5600000000000005,780.7854013320662
18,7020,819,200,0.24414062499999997,130.02864093803035
7,8352,2097,512,0.24414062499999997,291.92025581741694
14,9789,8590,21990,2.5600000000000005,815.8524174896744
9,6234,200,35184,175.9218604441601,403.70312677774706
18,7020,1311,320,0.24414062499999997,200.8012565801431
7,8352,3355,819,0.24414062499999997,392.1404024709825
9,6234,320,56295,175.9218604441601,447.12070285803
18,7020,2097,512,0.24414062499999997,286.32911142829397
14,9789,13744,35184,2.5600000000000005,839.2492277502876
7,8352,5369,1311,0.24414062499999997,487.64064702602366
18,7020,3355,819,0.24414062499999997,372.96401198382466
12,5669,35184,200,0.005684341886080798,356.6897269487305
12,5669,56295,320,0.005684341886080798,404.0134365028281
18,7020,5369,1311,0.24414062499999997,448.45399211837633
7,8352,8590,2097,0.24414062499999997,567.384006344693
18,7020,8590,2097,0.24414062499999997,507.2485319594027
7,8352,13744,3355,0.24414062499999997,627.7526709131217
18,7020,13744,3355,0.24414062499999997,549.6195181648608
9,6234,21990,200,0.009094947017729277,390.69650815358995
7,8352,21990,5369,0.24414062499999997,670.4638480820946
7,8352,200,1311,6.553600000000001,369.8566998566303
18,7020,21990,5369,0.24414062499999997,578.6221012437304
9,6234,35184,320,0.009094947017729277,444.71919781922617
9,6234,56295,512,0.009094947017729277,483.9747868249186
18,7020,35184,8590,0.24414062499999997,597.8229852185539
7,8352,35184,8590,0.24414062499999997,699.3570408229584
7,8352,320,2097,6.553600000000001,439.055855148174
18,7020,56295,13744,0.24414062499999997,610.266862154968
7,8352,512,3355,6.553600000000001,496.5046296822971
7,8352,56295,13744,0.24414062499999997,718.3433384406743
3,9047,200,320,1.6,161.14601293443954
7,8352,819,5369,6.553600000000001,545.0443874856865
3,9047,320,512,1.6,222.54358168330057
7,8352,1311,8590,6.553600000000001,589.8332515596865
1,6448,200,56295,281.47497671065616,394.3574373228761
3,9047,512,819,1.6,293.60392344560603
7,8352,2097,13744,6.553600000000001,631.3176485878756
3,9047,819,1311,1.6,373.68254049559084
7,8352,3355,21990,6.553600000000001,666.6492479791912
7,8352,5369,35184,6.553600000000001,694.0004263651867
6,7646,512,200,0.39062499999999994,118.50650763219674
3,9047,1311,2097,1.6,460.6642382754005
6,7646,819,320,0.39062499999999994,181.54351868943232
19,5916,200,13744,68.71947673600003,376.45349871582124
3,9047,2097,3355,1.6,546.8787726862472
19,5916,320,21990,68.71947673600003,405.0153059271032
6,7646,1311,512,0.39062499999999994,263.7737090610792
19,5916,512,35184,68.71947673600003,428.49097980956986
3,9047,3355,5369,1.6,622.8434362454003
6,7646,2097,819,0.39062499999999994,355.6852735212178
19,5916,200,1311,6.553600000000001,249.8775131951371
6,7646,3355,1311,0.39062499999999994,443.4950549332661
3,9047,5369,8590,1.6,683.0553360357054
19,5916,320,2097,6.553600000000001,302.29298831618195
19,5916,512,3355,6.553600000000001,350.87954366728803
6,7646,5369,2097,0.39062499999999994,517.0509066017903
19,5916,819,5369,6.553600000000001,393.4943088485783
3,9047,8590,13744,1.6,727.1098570988698
14,9789,21990,200,0.009094947017729277,443.3969045571914
19,5916,1311,8590,6.553600000000001,430.0075457690108
6,7646,8590,3355,0.39062499999999994,572.9118661431792
19,5916,2097,13744,6.553600000000001,459.96564579149094
3,9047,13744,21990,1.6,757.6004868738772
6,7646,13744,5369,0.39062499999999994,612.5369330498722
19,5916,3355,21990,6.553600000000001,483.01940953763847
14,9789,35184,320,0.009094947017729277,555.1024817523169
19,5916,5369,35184,6.553600000000001,499.6903719011776
6,7646,21990,8590,0.39062499999999994,639.3939356023814
3,9047,21990,35184,1.6,777.9392089247001
14,9789,56295,512,0.009094947017729277,650.5968665459205
6,7646,35184,13744,0.39062499999999994,657.0656026395002
6,7646,56295,21990,0.39062499999999994,668.4747263222833
5,7707,200,320,1.6,119.05251696655101
5,7707,320,512,1.6,166.7660861737379
5,7707,512,819,1.6,229.87885271161838
5,7707,819,1311,1.6,307.31701422058444
3,9047,35184,200,0.005684341886080798,302.0949750625036
5,7707,1311,2097,1.6,391.749042979162
5,7707,2097,3355,1.6,471.8162363957632
3,9047,56295,320,0.005684341886080798,397.6459409410795
5,7707,3355,5369,1.6,538.6997577669646
5,7707,5369,8590,1.6,589.3937600404482
19,5916,13744,200,0.014551915228366845,270.5140785152067
5,7707,8590,13744,1.6,625.2941822028833
19,5916,21990,320,0.014551915228366845,338.8073584331341
19,5916,35184,512,0.014551915228366845,396.3820044781743
5,7707,13744,21990,1.6,649.595174374635
19,5916,56295,819,0.014551915228366845,440.44719500796737
5,7707,21990,35184,1.6,665.5700237001229
23,5325,200,512,2.5600000000000005,118.01556012221465
23,5325,320,819,2.5600000000000005,152.22962811072398
23,5325,512,1311,2.5600000000000005,188.87476717661823
23,5325,819,2097,2.5600000000000005,225.9143796676228
23,5325,1311,3355,2.5600000000000005,264.36782552051005
23,5325,2097,5369,2.5600000000000005,306.1714353832995
23,5325,3355,8590,2.5600000000000005,348.5951349865382
23,5325,5369,13744,2.5600000000000005,386.2498442532416
23,5325,8590,21990,2.5600000000000005,415.9231212548379
23,5325,13744,35184,2.5600000000000005,437.42495133234644
6,7646,2097,200,0.09536743164062497,198.75851787156307
6,7646,3355,320,0.09536743164062497,286.7126343593708
40,11730,56295,200,0.0035527136788004988,687.0274571041324
14,9789,1311,200,0.15258789062499997,198.59573412842715
6,7646,5369,512,0.09536743164062497,379.16531722688893
17,6664,512,200,0.39062499999999994,102.24703564158989
17,6664,819,320,0.39062499999999994,154.0818288193258
6,7646,8590,819,0.09536743164062497,463.74918047175044
14,9789,2097,320,0.15258789062499997,311.91335400492744
17,6664,1311,512,0.39062499999999994,222.47761148919244
6,7646,13744,1311,0.09536743164062497,532.6508466111761
17,6664,2097,819,0.39062499999999994,300.7981032625578
14,9789,3355,512,0.15258789062499997,439.7712013397745
6,7646,21990,2097,0.09536743164062497,584.0619660899063
17,6664,3355,1311,0.39062499999999994,377.5677528592414
17,6664,5369,2097,0.39062499999999994,443.20778824990896
6,7646,35184,3355,0.09536743164062497,620.1275659377621
14,9789,5369,819,0.15258789062499997,560.111023098663
17,6664,8590,3355,0.39062499999999994,493.7751002457033
6,7646,56295,5369,0.09536743164062497,644.4017927593601
17,6664,13744,5369,0.39062499999999994,529.9826701704876
14,9789,8590,1311,0.15258789062499997,658.880964233721
17,6664,21990,8590,0.39062499999999994,554.6703350525104
10,8756,200,3355,16.777216000000006,332.48916386564235
17,6664,35184,13744,0.39062499999999994,570.9758338569696
14,9789,13744,2097,0.15258789062499997,732.5659439579827
17,6664,56295,21990,0.39062499999999994,581.5278077739607
10,8756,320,5369,16.777216000000006,379.0181446590723
14,9789,21990,3355,0.15258789062499997,784.1444664376421
10,8756,512,8590,16.777216000000006,434.652167700654
14,9789,35184,5369,0.15258789062499997,818.7835126991519
7,8352,512,200,0.39062499999999994,120.70436653312393
10,8756,819,13744,16.777216000000006,500.78301197693077
14,9789,56295,8590,0.15258789062499997,841.4371605528219
7,8352,819,320,0.39062499999999994,181.33751194485794
10,8756,1311,21990,16.777216000000006,570.0742844355838
7,8352,1311,512,0.39062499999999994,260.7631452855474
10,8756,2097,35184,16.777216000000006,632.3194782043696
7,8352,2097,819,0.39062499999999994,353.8129049561716
18,7020,21990,200,0.009094947017729277,343.2549387000462
7,8352,3355,1311,0.39062499999999994,449.05740661807295
7,8352,200,2097,10.485760000000003,438.94447490967997
41,12319,200,200,1,111.69102842692347
18,7020,35184,320,0.009094947017729277,418.67964340459065
7,8352,5369,2097,0.39062499999999994,534.2389421147475
18,7020,56295,512,0.009094947017729277,482.0097262841509
7,8352,320,3355,10.485760000000003,495.0668764546476
7,8352,8590,3355,0.39062499999999994,602.2943270620067
7,8352,512,5369,10.485760000000003,538.638922238068
41,12319,320,320,1,161.39969206416467
7,8352,13744,5369,0.39062499999999994,652.3154840699764
7,8352,819,8590,10.485760000000003,575.9176454772922
7,8352,21990,8590,0.39062499999999994,687.0300295148519
7,8352,1311,13744,10.485760000000003,612.4543708473946
41,12319,512,512,1,230.29121020088834
7,8352,35184,13744,0.39062499999999994,710.2245693837972
7,8352,2097,21990,10.485760000000003,647.69046242014
12,5669,2097,200,0.09536743164062497,199.6331918443513
7,8352,56295,21990,0.39062499999999994,725.3465464819594
4,6375,200,819,4.096000000000001,232.68387527270662
12,5669,3355,320,0.09536743164062497,272.163640776145
7,8352,3355,35184,10.485760000000003,678.1542392434598
4,6375,320,1311,4.096000000000001,294.5776643080694
41,12319,819,819,1,323.9743318401069
12,5669,5369,512,0.09536743164062497,338.4791146325303
12,5669,8590,819,0.09536743164062497,391.9780535413581
4,6375,512,2097,4.096000000000001,358.1397761819379
12,5669,13744,1311,0.09536743164062497,431.47628583368817
4,6375,819,3355,4.096000000000001,416.6109829480646
12,5669,21990,2097,0.09536743164062497,458.94915756430777
4,6375,1311,5369,4.096000000000001,464.6272426006128
41,12319,1311,1311,1,444.14497427484736
12,5669,35184,3355,0.09536743164062497,477.32718477497957
3,9047,200,5369,26.84354560000001,476.631940836053
4,6375,2097,8590,4.096000000000001,500.6297565337778
12,5669,56295,5369,0.09536743164062497,489.31713062051955
4,6375,3355,13744,4.096000000000001,525.9450732565408
9,6234,200,56295,281.47497671065616,410.2185516382403
3,9047,320,8590,26.84354560000001,506.29867119790276
4,6375,5369,21990,4.096000000000001,543.0009892643454
41,12319,2097,2097,1,581.4587369200035
4,6375,8590,35184,4.096000000000001,554.1791097729857
18,7020,5369,200,0.03725290298461913,275.4594352607641
3,9047,512,13744,26.84354560000001,544.2567833464519
18,7020,8590,320,0.03725290298461913,362.10442776167037
18,7020,13744,512,0.03725290298461913,438.826688076223
41,12319,3355,3355,1,716.665545777333
3,9047,819,21990,26.84354560000001,592.8100131895443
18,7020,21990,819,0.03725290298461913,499.61857215841553
18,7020,35184,1311,0.03725290298461913,544.0515278476047
3,9047,1311,35184,26.84354560000001,645.0232429366985
18,7020,56295,2097,0.03725290298461913,574.7792777760544
41,12319,5369,5369,1,832.5619669536921
3,9047,2097,56295,26.84354560000001,692.5126159526218
6,7646,21990,200,0.009094947017729277,322.5669645477717
12,5669,21990,200,0.009094947017729277,346.9146141010087
12,5669,35184,320,0.009094947017729277,396.9480490718874
6,7646,35184,320,0.009094947017729277,400.9998832111059
12,5669,56295,512,0.009094947017729277,434.2715400632856
41,12319,8590,8590,1,921.8681913736693
6,7646,56295,512,0.009094947017729277,474.3525237541329
41,12319,13744,13744,1,985.7694900944776
15,6266,200,320,1.6,109.9988078159634
18,7020,1311,200,0.15258789062499997,162.16529533919203
15,6266,320,512,1.6,148.2603362371249
41,12319,21990,21990,1,1029.302791672155
15,6266,512,819,1.6,191.2728997990374
18,7020,2097,320,0.15258789062499997,244.17173516299567
15,6266,819,1311,1.6,237.89656595267667
18,7020,3355,512,0.15258789062499997,333.49614869795533
15,6266,1311,2097,1.6,289.8665700997227
15,6266,2097,3355,1.6,346.5540399598048
18,7020,5369,819,0.15258789062499997,415.93833770443393
41,12319,35184,35184,1,1058.0348467836673
15,6266,3355,5369,1.6,402.0177648536128
18,7020,8590,1311,0.15258789062499997,482.86494145896353
15,6266,5369,8590,1.6,449.6915440222461
18,7020,13744,2097,0.15258789062499997,532.4773317921032
15,6266,8590,13744,1.6,486.5450965208549
15,6266,13744,21990,1.6,512.974042737892
18,7020,21990,3355,0.15258789062499997,567.0738305252294
41,12319,56295,56295,1,1076.6189088111023
15,6266,21990,35184,1.6,531.004454989503
18,7020,35184,5369,0.15258789062499997,590.2545893292166
18,7020,56295,8590,0.15258789062499997,605.3931394479414
28,9052,35184,200,0.005684341886080798,438.28582115474956
1,6448,200,819,4.096000000000001,171.81193322237408
28,9052,56295,320,0.005684341886080798,538.0985828624074
1,6448,320,1311,4.096000000000001,222.14940020158008
24,8608,200,200,1,115.33205284415658
1,6448,512,2097,4.096000000000001,281.34018681766116
24,8608,320,320,1,173.71809316267806
1,6448,819,3355,4.096000000000001,344.36259480553434
1,6448,1311,5369,4.096000000000001,404.2645246334319
24,8608,512,512,1,252.788693042643
1,6448,2097,8590,4.096000000000001,455.3622330885836
19,5916,200,21990,109.95116277760006,384.41697982930276
1,6448,3355,13744,4.096000000000001,495.1034110180121
19,5916,320,35184,109.95116277760006,410.715652032136
24,8608,819,819,1,348.42244401577034
1,6448,5369,21990,4.096000000000001,523.8856137396011
2,8395,200,35184,175.9218604441601,669.8950163913454
1,6448,8590,35184,4.096000000000001,543.6976997856742
17,6664,320,200,0.625,90.77069567056526
24,8608,1311,1311,1,448.5359119972078
2,8395,320,56295,175.9218604441601,688.0543392450621
17,6664,512,320,0.625,132.71904712895397
24,8608,2097,2097,1,539.3391892332519
17,6664,819,512,0.625,189.1702943866794
17,6664,1311,819,0.625,258.75843259624145
24,8608,3355,3355,1,612.524634468875
17,6664,2097,1311,0.625,334.10855421275335
17,6664,3355,2097,0.625,404.97155524937847
24,8608,5369,5369,1,666.6168121007865
17,6664,5369,3355,0.625,463.85675242680816
19,5916,200,2097,10.485760000000003,289.105789746747
24,8608,8590,8590,1,704.2906246166076
19,5916,320,3355,10.485760000000003,336.7308389559209
17,6664,8590,5369,0.625,508.3727547236137
19,5916,512,5369,10.485760000000003,378.4154631134816
17,6664,13744,8590,0.625,539.8616569106125
19,5916,819,8590,10.485760000000003,414.1443628113287
24,8608,13744,13744,1,729.5197074427401
17,6664,21990,13744,0.625,561.1660367362527
19,5916,1311,13744,10.485760000000003,444.84641857912254
15,6266,35184,200,0.005684341886080798,335.9764757327024
19,5916,2097,21990,10.485760000000003,470.26751961592174
17,6664,35184,21990,0.625,575.1681176695204
24,8608,21990,21990,1,745.9918985053971
15,6266,56295,320,0.005684341886080798,400.40010841282026
3,9047,2097,200,0.09536743164062497,183.18938824234795
19,5916,3355,35184,10.485760000000003,489.9625783974848
17,6664,56295,35184,0.625,584.2015171518839
24,8608,35184,35184,1,756.5741457911962
3,9047,3355,320,0.09536743164062497,278.121492707216
24,8608,56295,56295,1,763.3032891049762
3,9047,5369,512,0.09536743164062497,387.88393689523514
3,9047,8590,819,0.09536743164062497,496.3450659257263
3,9047,13744,1311,0.09536743164062497,589.6926458522279
3,9047,21990,2097,0.09536743164062497,661.94743035458
6,7646,320,200,0.625,105.96866690944591
7,8352,320,200,0.625,113.26808257818809
3,9047,35184,3355,0.09536743164062497,713.85019555772
6,7646,512,320,0.625,159.62012589875098
7,8352,512,320,0.625,167.93956542172063
3,9047,56295,5369,0.09536743164062497,749.3136749349344
6,7646,819,512,0.625,231.9210105754536
7,8352,819,512,0.625,238.98400751898745
6,7646,1311,819,0.625,318.00392420169413
7,8352,1311,819,0.625,323.1204916602105
6,7646,2097,1311,0.625,406.4513501055715
7,8352,2097,1311,0.625,413.15017925257695
6,7646,3355,2097,0.625,485.5702398515916
7,8352,3355,2097,0.625,499.32010543535324
6,7646,5369,3355,0.625,548.8277267448018
5,7707,200,819,4.096000000000001,209.73899563305218
6,7646,8590,5369,0.625,595.3868415346537
7,8352,5369,3355,0.625,572.9925009378366
5,7707,320,1311,4.096000000000001,277.10280112671757
6,7646,13744,8590,0.625,627.7457194948984
7,8352,8590,5369,0.625,630.1584940560807
5,7707,512,2097,4.096000000000001,354.90040398330046
6,7646,21990,13744,0.625,649.3922282653801
5,7707,819,3355,4.096000000000001,434.60100594770665
7,8352,13744,8590,0.625,671.3961311731554
6,7646,35184,21990,0.625,663.5173264834989
5,7707,1311,5369,4.096000000000001,506.42396329734856
7,8352,21990,13744,0.625,699.6754450217911
6,7646,56295,35184,0.625,672.5889108443682
5,7707,2097,8590,4.096000000000001,564.3543956821622
7,8352,35184,21990,0.625,718.4279680894031
19,5916,8590,200,0.023283064365386952,255.02578103280482
19,5916,13744,320,0.023283064365386952,326.1412960745447
5,7707,3355,13744,4.096000000000001,607.3001539214297
7,8352,56295,35184,0.625,730.5957482704468
19,5916,21990,512,0.023283064365386952,386.8668141527287
5,7707,5369,21990,4.096000000000001,637.3020067556607
19,5916,35184,819,0.023283064365386952,433.7275175644369
19,5916,56295,1311,0.023283064365386952,467.362302414848
5,7707,8590,35184,4.096000000000001,657.4417034962065
26,7122,200,200,1,90.62381375282855
26,7122,320,320,1,126.51987097639663
26,7122,512,512,1,170.2033936028328
26,7122,819,819,1,222.18316705126645
26,7122,1311,1311,1,284.06035046890094
26,7122,2097,2097,1,354.4621465277264
3,9047,21990,200,0.009094947017729277,292.64628603417333
26,7122,3355,3355,1,425.508545518891
26,7122,5369,5369,1,487.8990642449895
3,9047,35184,320,0.009094947017729277,389.39503325822295
26,7122,8590,8590,1,536.7979076221005
3,9047,56295,512,0.009094947017729277,488.50717851405005
26,7122,13744,13744,1,572.1673146989663
15,6266,2097,200,0.09536743164062497,177.41031534868569
26,7122,21990,21990,1,596.4257465793238
15,6266,3355,320,0.09536743164062497,252.66060948730834
26,7122,35184,35184,1,612.5031822897154
15,6266,5369,512,0.09536743164062497,329.53248698901575
15,6266,8590,819,0.09536743164062497,397.1855077766885
26,7122,56295,56295,1,622.9290364143548
15,6266,13744,1311,0.09536743164062497,450.2979788893592
15,6266,21990,2097,0.09536743164062497,488.7913389940925
15,6266,35184,3355,0.09536743164062497,515.2402774987635
15,6266,56295,5369,0.09536743164062497,532.7942196642537
4,6375,13744,200,0.014551915228366845,260.0267561004749
4,6375,21990,320,0.014551915228366845,337.8747232035239
4,6375,35184,512,0.014551915228366845,405.9478400328754
4,6375,56295,819,0.014551915228366845,459.320054498728
8,7418,819,200,0.24414062499999997,136.97455935049103
8,7418,1311,320,0.24414062499999997,212.66695836707103
3,9047,200,512,2.5600000000000005,221.63752620537366
8,7418,2097,512,0.24414062499999997,303.96427479938166
8,7418,3355,819,0.24414062499999997,395.9418767346475
3,9047,320,819,2.5600000000000005,288.864302401918
8,7418,5369,1311,0.24414062499999997,475.63990582282713
3,9047,512,1311,2.5600000000000005,360.2152248011859
8,7418,8590,2097,0.24414062499999997,537.4360910876006
8,7418,13744,3355,0.24414062499999997,581.8295125745201
3,9047,819,2097,2.5600000000000005,436.93095608801127
8,7418,21990,5369,0.24414062499999997,612.1518591143576
3,9047,1311,3355,2.5600000000000005,517.0913014076266
12,5669,1311,200,0.15258789062499997,157.37308683207613
8,7418,35184,8590,0.24414062499999997,632.1986481728355
12,5669,2097,320,0.15258789062499997,225.79920802643838
8,7418,56295,13744,0.24414062499999997,645.1791956765529
3,9047,2097,5369,2.5600000000000005,593.3328221920783
12,5669,3355,512,0.15258789062499997,295.7876529724938
12,5669,5369,819,0.15258789062499997,357.50809172004296
20,5886,200,13744,68.71947673600003,226.73765895546066
12,5669,8590,1311,0.15258789062499997,406.0576771194654
20,5886,320,21990,68.71947673600003,244.7346044992939
3,9047,3355,8590,2.5600000000000005,658.1804151162785
12,5669,13744,2097,0.15258789062499997,441.29619013993295
20,5886,512,35184,68.71947673600003,272.7903252732161
5,7707,200,512,2.5600000000000005,159.85355175351268
12,5669,21990,3355,0.15258789062499997,465.5332551357827
12,5669,35184,5369,0.15258789062499997,481.6298497597525
3,9047,5369,13744,2.5600000000000005,708.27990980045
5,7707,320,819,2.5600000000000005,217.72975305174427
12,5669,56295,8590,0.15258789062499997,492.0830159264894
8,7418,200,819,4.096000000000001,173.51207666393088
5,7707,512,1311,2.5600000000000005,289.965865311402
3,9047,8590,21990,2.5600000000000005,744.310092227463
25,8079,200,200,1,106.19624339055521
8,7418,320,1311,4.096000000000001,217.78014943818715
5,7707,819,2097,2.5600000000000005,371.61022785943146
25,8079,320,320,1,156.1890758275462
3,9047,13744,35184,2.5600000000000005,768.9703196676369
8,7418,512,2097,4.096000000000001,277.03992826812777
5,7707,1311,3355,2.5600000000000005,452.42146381044574
25,8079,512,512,1,222.2743750434374
8,7418,819,3355,4.096000000000001,349.90021198824473
5,7707,2097,5369,2.5600000000000005,522.53287588612
8,7418,1311,5369,4.096000000000001,426.22984769070416
25,8079,819,819,1,302.65354517263836
5,7707,3355,8590,2.5600000000000005,577.2161429650488
8,7418,2097,8590,4.096000000000001,494.73215144538113
25,8079,1311,1311,1,390.5395729699109
5,7707,5369,13744,2.5600000000000005,616.7200800006834
8,7418,3355,13744,4.096000000000001,549.2399729902435
25,8079,2097,2097,1,475.5993807705263
8,7418,5369,21990,4.096000000000001,589.091931002375
5,7707,8590,21990,2.5600000000000005,643.816581118586
4,6375,200,1311,6.553600000000001,291.52374966599075
25,8079,3355,3355,1,548.7025361776169
8,7418,8590,35184,4.096000000000001,616.626749398305
5,7707,13744,35184,2.5600000000000005,661.7827142424012
4,6375,320,2097,6.553600000000001,355.15911389358627
25,8079,5369,5369,1,605.6067157825979
4,6375,512,3355,6.553600000000001,414.1149106194711
4,6375,819,5369,6.553600000000001,462.742384941138
6,7646,1311,200,0.15258789062499997,166.1578217100408
25,8079,8590,8590,1,646.7518956674891
4,6375,1311,8590,6.553600000000001,499.3004155422179
6,7646,2097,320,0.15258789062499997,248.87372673369717
25,8079,13744,13744,1,675.0173591212125
4,6375,2097,13744,6.553600000000001,525.0481058709609
4,6375,3355,21990,6.553600000000001,542.4126491597333
6,7646,3355,512,0.15258789062499997,342.13641595199255
25,8079,21990,21990,1,693.7841699281408
4,6375,5369,35184,6.553600000000001,553.8000666061472
6,7646,5369,819,0.15258789062499997,432.18880914074515
25,8079,35184,35184,1,705.9716223098127
2,8395,200,56295,281.47497671065616,679.166819322639
6,7646,8590,1311,0.15258789062499997,508.3815887688566
25,8079,56295,56295,1,713.7750601668882
6,7646,13744,2097,0.15258789062499997,566.6967543384737
6,7646,21990,3355,0.15258789062499997,608.2893050029676
6,7646,35184,5369,0.15258789062499997,636.5827254067622
6,7646,56295,8590,0.15258789062499997,655.2436019979232
15,6266,200,512,2.5600000000000005,144.39745724519108
15,6266,320,819,2.5600000000000005,185.3809374476097
15,6266,512,1311,2.5600000000000005,228.1539179826746
15,6266,819,2097,2.5600000000000005,273.690360548807
20,5886,200,819,4.096000000000001,150.27287724693343
15,6266,1311,3355,2.5600000000000005,324.22483604892756
20,5886,320,1311,4.096000000000001,180.22828859789257
15,6266,2097,5369,2.5600000000000005,377.4791024215559
20,5886,512,2097,4.096000000000001,214.86211373087266
15,6266,3355,8590,2.5600000000000005,427.34532078435717
20,5886,819,3355,4.096000000000001,256.77883676856646
15,6266,5369,13744,2.5600000000000005,468.736731617466
20,5886,1311,5369,4.096000000000001,306.40597810210573
15,6266,8590,21990,2.5600000000000005,499.9850964525029
20,5886,2097,8590,4.096000000000001,358.8283010387224
20,5886,3355,13744,4.096000000000001,406.64299244647
15,6266,13744,35184,2.5600000000000005,522.0560017312906
20,5886,5369,21990,4.096000000000001,445.14221525756375
20,5886,8590,35184,4.096000000000001,473.49309108391765
18,7020,512,200,0.39062499999999994,107.12840959992262
18,7020,819,320,0.39062499999999994,164.3301353650581
18,7020,1311,512,0.39062499999999994,240.0672456776863
18,7020,2097,819,0.39062499999999994,325.38205823129687
18,7020,3355,1311,0.39062499999999994,406.922425693677
10,8756,200,5369,26.84354560000001,361.64344491075246
10,8756,13744,200,0.014551915228366845,421.26835666625703
18,7020,5369,2097,0.39062499999999994,474.98215472887654
10,8756,320,8590,26.84354560000001,403.9758590705704
18,7020,8590,3355,0.39062499999999994,526.436830467045
10,8756,21990,320,0.014551915228366845,517.5593568269812
18,7020,13744,5369,0.39062499999999994,562.7933568193897
10,8756,512,13744,26.84354560000001,456.450257862371
18,7020,21990,8590,0.39062499999999994,587.3625834623051
10,8756,35184,512,0.014551915228366845,598.0477941449836
10,8756,819,21990,26.84354560000001,519.53149345324
18,7020,35184,13744,0.39062499999999994,603.4958667474322
10,8756,56295,819,0.014551915228366845,659.5212600986482
18,7020,56295,21990,0.39062499999999994,613.897594839652
10,8756,200,13744,68.71947673600003,397.6122723807483
10,8756,1311,35184,26.84354560000001,585.2649019021984
10,8756,320,21990,68.71947673600003,433.460436661557
10,8756,2097,56295,26.84354560000001,643.7695607447312
15,6266,21990,200,0.009094947017729277,323.89853715038674
15,6266,35184,320,0.009094947017729277,391.1015014327292
10,8756,512,35184,68.71947673600003,481.34488641781945
15,6266,56295,512,0.009094947017729277,444.7777675355424
1,6448,200,1311,6.553600000000001,213.82065930268894
1,6448,320,2097,6.553600000000001,269.35028799234965
1,6448,512,3355,6.553600000000001,329.85269972950823
1,6448,819,5369,6.553600000000001,389.0598489316941
1,6448,1311,8590,6.553600000000001,441.4096594671614
1,6448,2097,13744,6.553600000000001,483.69578200872763
1,6448,3355,21990,6.553600000000001,515.3529194642329
1,6448,5369,35184,6.553600000000001,537.7038469998241
4,6375,200,13744,68.71947673600003,509.90457175051944
4,6375,320,21990,68.71947673600003,531.5623386639975
4,6375,512,35184,68.71947673600003,546.40753297133
3,9047,200,8590,42.94967296000002,497.91637602546086
3,9047,320,13744,42.94967296000002,521.3186203167778
5,7707,200,1311,6.553600000000001,266.7128715622691
3,9047,512,21990,42.94967296000002,555.430566956349
5,7707,320,2097,6.553600000000001,340.12701861492883
5,7707,512,3355,6.553600000000001,417.3481726123212
3,9047,819,35184,42.94967296000002,601.4326445083518
5,7707,819,5369,6.553600000000001,489.3355939816077
4,6375,8590,200,0.023283064365386952,240.94848533723425
5,7707,1311,8590,6.553600000000001,549.618561199557
4,6375,13744,320,0.023283064365386952,321.0748364519838
5,7707,2097,13744,6.553600000000001,595.8761725056276
4,6375,21990,512,0.023283064365386952,392.70130237239937
4,6375,35184,819,0.023283064365386952,449.6704596786818
5,7707,3355,21990,6.553600000000001,629.087400135364
4,6375,56295,1311,0.023283064365386952,491.36647311777574
28,9052,21990,200,0.009094947017729277,425.32616274512696
5,7707,5369,35184,6.553600000000001,651.8254975220992
19,5916,5369,200,0.03725290298461913,233.643214172276
28,9052,35184,320,0.009094947017729277,527.745162200779
19,5916,8590,320,0.03725290298461913,307.86827312379
19,5916,13744,512,0.03725290298461913,372.7565384155434
15,6266,1311,200,0.15258789062499997,145.0540952512886
28,9052,56295,512,0.009094947017729277,613.4678102982755
19,5916,21990,819,0.03725290298461913,423.5908087855094
15,6266,2097,320,0.15258789062499997,210.61016408565868
19,5916,35184,1311,0.03725290298461913,460.4299943051915
15,6266,3355,512,0.15258789062499997,284.89437721898094
32,10069,200,200,1,94.48102797047562
19,5916,56295,2097,0.03725290298461913,485.75587323464
15,6266,5369,819,0.15258789062499997,357.32859382737536
15,6266,8590,1311,0.15258789062499997,418.8902923424221
32,10069,320,320,1,136.40257892794858
15,6266,13744,2097,0.15258789062499997,466.0308165438288
15,6266,21990,3355,0.15258789062499997,499.6185778569291
15,6266,35184,5369,0.15258789062499997,522.4377227860459
41,12319,56295,200,0.0035527136788004988,700.7509891906469
32,10069,512,512,1,196.71548395690075
15,6266,56295,8590,0.15258789062499997,537.4720824210782
32,10069,819,819,1,280.7969999822995
20,5886,200,21990,109.95116277760006,229.59673826988595
24,8608,200,320,1.6,172.02428368863087
20,5886,320,35184,109.95116277760006,246.9480273936451
4,6375,200,2097,10.485760000000003,351.51421820373747
32,10069,1311,1311,1,387.0074531388624
4,6375,320,3355,10.485760000000003,410.8100118461808
9,6234,819,200,0.24414062499999997,136.72402209000194
26,7122,200,320,1.6,125.21589288501806
24,8608,320,512,1.6,250.2730040600807
4,6375,512,5369,10.485760000000003,460.12448605321015
9,6234,1311,320,0.24414062499999997,205.2773638046644
26,7122,320,512,1.6,167.16306596384024
32,10069,2097,2097,1,502.90015592886425
9,6234,2097,512,0.24414062499999997,282.4036084379009
4,6375,819,8590,10.485760000000003,497.39980278319234
24,8608,512,819,1.6,345.37567525199177
9,6234,3355,819,0.24414062499999997,356.1938810362041
4,6375,1311,13744,10.485760000000003,523.742765630894
26,7122,512,819,1.6,215.1358397767359
