i,matrix_alpha,habitat_alpha,ratio,eca
22,7276,977,0.134217728,491.16205969979967
43,34694,165436,4.76837158203125,963.96392187419
30,1221,27756,22.737367544323206,588.2981481910076
43,403897,781,0.0019342813113834066,898.1028568472659
5,132349,17764,0.134217728,681.570219152465
39,132349,17764,0.134217728,877.0291404166165
30,1526,34694,22.737367544323206,599.2206761839564
22,258494,403897,1.5625,884.1968875093708
14,258494,34694,0.134217728,871.6854356053109
32,54210,2384,0.04398046511104,852.6596290646952
5,165436,22204,0.134217728,683.9595918636844
22,9095,1221,0.134217728,544.5487906799941
30,1907,43368,22.737367544323206,608.301268794645
43,43368,206795,4.76837158203125,966.9105672812609
25,3725,400,0.1073741824,308.5638441197531
39,165436,22204,0.134217728,879.9587192124534
5,206795,27756,0.134217728,685.8791726035809
14,323117,43368,0.134217728,873.5402595202154
30,2384,54210,22.737367544323206,615.7932541237711
32,67763,2980,0.04398046511104,863.0363688876396
22,11369,1526,0.134217728,594.3464230909191
25,4657,500,0.1073741824,357.4325259766523
5,258494,34694,0.134217728,687.4200331196907
30,2980,67763,22.737367544323206,621.9368053797086
39,206795,27756,0.134217728,882.3119013224315
43,54210,258494,4.76837158203125,969.278109227062
25,5821,625,0.1073741824,405.4178238463475
14,403897,54210,0.134217728,875.0277387538258
5,323117,43368,0.134217728,688.6560587899786
30,3725,84703,22.737367544323206,626.949904492428
32,84703,3725,0.04398046511104,871.4553839399329
24,1526,400,0.262144,252.01012679800536
22,14211,1907,0.134217728,639.5935115992438
25,7276,781,0.1073741824,450.9211294160519
30,4657,105879,22.737367544323206,631.0244587075994
5,403897,54210,0.134217728,689.6470212714329
39,258494,34694,0.134217728,884.200565685243
24,1907,500,0.262144,298.5619191692337
43,67763,323117,4.76837158203125,971.1787161909156
32,105879,4657,0.04398046511104,878.2670191808356
30,5821,132349,22.737367544323206,634.3257281070121
25,9095,977,0.1073741824,492.78875041253735
22,17764,2384,0.134217728,679.7875855673185
39,323117,43368,0.134217728,885.7154267367681
24,2384,625,0.262144,347.67521635978545
30,7276,165436,22.737367544323206,636.9937044186773
25,11369,1221,0.1073741824,530.3391302543264
32,132349,5821,0.04398046511104,883.765833311631
30,9095,206795,22.737367544323206,639.145505816296
22,22204,2980,0.134217728,714.8170777517935
43,84703,403897,4.76837158203125,972.703423656212
24,2980,781,0.262144,397.5593338324991
25,14211,1526,0.1073741824,563.3063500862057
39,403897,54210,0.134217728,886.9298374987131
46,11369,400,0.035184372088832,372.33618554581443
30,11369,258494,22.737367544323206,640.8781812863673
5,1526,400,0.262144,265.6321763506694
46,14211,500,0.035184372088832,391.96528343319017
24,3725,977,0.262144,446.4186700714213
25,17764,1907,0.1073741824,591.743890528649
32,165436,7276,0.04398046511104,888.196876926902
22,27756,3725,0.134217728,744.8623799685279
30,14211,323117,22.737367544323206,642.2715555873681
46,17764,625,0.035184372088832,408.63343356409695
5,1907,500,0.262144,310.443383651521
46,22204,781,0.035184372088832,422.62582414616867
30,17764,403897,22.737367544323206,643.3909073606424
24,4657,1221,0.262144,492.71494957032576
25,22204,2384,0.1073741824,615.9219700906473
46,27756,977,0.035184372088832,434.26280613806125
46,34694,1221,0.035184372088832,443.86783571453327
5,2384,625,0.262144,355.6939815472651
32,206795,9095,0.04398046511104,891.762346445018
22,34694,4657,0.134217728,770.2950191753868
46,43368,1526,0.035184372088832,451.7472840049742
25,27756,2980,0.1073741824,636.2376320946479
24,5821,1526,0.262144,535.3213913638718
46,54210,1907,0.035184372088832,458.17927091518965
5,2980,781,0.262144,399.80718049168553
15,67763,400,0.005902958103587056,425.87953289031844
46,67763,2384,0.035184372088832,463.4088197235722
25,34694,3725,0.1073741824,653.1452568927152
22,43368,5821,0.134217728,791.5914355552554
32,258494,11369,0.04398046511104,894.6280105571308
24,7276,1907,0.262144,573.5618937000435
15,84703,500,0.005902958103587056,448.7861755915169
46,84703,2980,0.035184372088832,467.64711610095446
5,3725,977,0.262144,441.4584637128369
46,105879,3725,0.035184372088832,471.0732148790408
15,105879,625,0.005902958103587056,468.58089273682896
25,43368,4657,0.1073741824,667.1079596989773
46,132349,4657,0.035184372088832,473.8370390587892
5,4657,1221,0.262144,479.69231231678117
24,9095,2384,0.262144,607.1661145180366
15,132349,781,0.005902958103587056,485.4550683356383
22,54210,7276,0.134217728,809.2675653311653
32,323117,14211,0.04398046511104,896.929088917431
46,165436,5821,0.035184372088832,476.06291255936975
15,165436,977,0.005902958103587056,499.67543397284027
25,54210,5821,0.1073741824,678.5667837014768
5,5821,1526,0.262144,513.94689027447
46,206795,7276,0.035184372088832,477.85315918933543
24,11369,2980,0.262144,636.1811060687878
46,258494,9095,0.035184372088832,479.29150153196144
15,206795,1221,0.005902958103587056,511.54501496231126
5,7276,1907,0.262144,544.0113384603208
46,323117,11369,0.035184372088832,480.44612595871155
25,67763,7276,0.1073741824,687.9234669370879
22,67763,9095,0.134217728,823.8339855410846
15,258494,1526,0.005902958103587056,521.374017479605
32,403897,17764,0.04398046511104,898.7754435677562
24,14211,3725,0.262144,660.8726912958374
46,403897,14211,0.035184372088832,481.3723629702149
15,323117,1907,0.005902958103587056,529.460179631474
5,9095,2384,0.262144,569.9481559557057
25,84703,9095,0.1073741824,695.5327357826375
15,403897,2384,0.005902958103587056,536.0769929154998
24,17764,4657,0.262144,681.6368629790807
22,84703,11369,0.134217728,835.7682682278685
32,400,781,1.953125,234.96915966376523
5,11369,2980,0.262144,592.0076449920841
25,105879,11369,0.1073741824,701.7008001778589
24,22204,5821,0.262144,698.9300947696518
5,14211,3725,0.262144,610.5512055635912
21,84703,400,0.004722366482869645,452.784919593866
25,132349,14211,0.1073741824,706.6875640924868
22,105879,14211,0.134217728,845.5002856060436
21,105879,500,0.004722366482869645,467.6742834447538
32,500,977,1.953125,275.282803757361
5,17764,4657,0.262144,625.9909662317771
24,27756,7276,0.262144,713.2199130424074
25,165436,17764,0.1073741824,710.7108166123128
21,132349,625,0.004722366482869645,480.1217876891787
21,165436,781,0.004722366482869645,490.4412914517233
5,22204,5821,0.262144,638.7469280089861
22,132349,17764,0.134217728,853.4064831798576
25,206795,22204,0.1073741824,713.9512641186644
24,34694,9095,0.262144,724.9531585365062
32,625,1221,1.953125,320.98864689429126
21,206795,977,0.004722366482869645,498.9382696735603
37,400,323117,807.7935669463161,538.6701801174027
20,400,206795,516.9878828456423,261.4298923126088
5,27756,7276,0.262144,649.2194462388795
21,258494,1221,0.004722366482869645,505.89570762970305
25,258494,27756,0.1073741824,716.557699772775
24,43368,11369,0.262144,734.5379594229124
20,500,258494,516.9878828456423,275.6059146342567
21,323117,1526,0.004722366482869645,511.5668242451565
22,165436,22204,0.134217728,859.809892146475
5,34694,9095,0.262144,657.7736375332256
32,781,1526,1.953125,371.2320188095189
20,625,323117,516.9878828456423,292.4210466192288
21,403897,1907,0.004722366482869645,516.1725331687751
25,323117,34694,0.1073741824,718.6519077665664
37,500,403897,807.7935669463161,573.8773567758622
20,781,403897,516.9878828456423,311.5641163217056
24,54210,14211,0.262144,742.3354450361595
5,43368,11369,0.262144,664.7322792262112
22,206795,27756,0.134217728,864.9834925614044
25,403897,43368,0.1073741824,720.3330978246742
32,977,1907,1.953125,424.54702335588087
5,54210,14211,0.262144,670.3743045589024
24,67763,17764,0.262144,748.6578675208239
5,67763,17764,0.262144,674.936688183143
22,258494,34694,0.134217728,869.1552764494588
24,84703,22204,0.262144,753.7706042622012
32,1221,2384,1.953125,479.0833929502881
5,84703,22204,0.262144,678.6181628374089
24,105879,27756,0.262144,757.8962598184329
22,323117,43368,0.134217728,872.5139401733065
5,105879,27756,0.262144,681.5837319364848
32,1526,2980,1.953125,532.9145992518856
24,132349,34694,0.262144,761.2196870615195
5,132349,34694,0.262144,683.9693325283976
22,403897,54210,0.134217728,875.214554633107
24,165436,43368,0.262144,763.8931922309749
32,1907,3725,1.953125,584.3230979025137
5,165436,43368,0.262144,685.8862755660075
5,206795,54210,0.262144,687.4252715670183
24,206795,54210,0.262144,766.0414993729044
32,2384,4657,1.953125,631.9895871307331
5,258494,67763,0.262144,688.6599641035854
24,258494,67763,0.262144,767.7662550418357
5,323117,84703,0.262144,689.6499621515825
32,2980,5821,1.953125,675.0653926031522
24,323117,84703,0.262144,769.1499843723321
5,403897,105879,0.262144,690.4434002252517
24,403897,105879,0.262144,770.2594870986339
32,3725,7276,1.953125,713.1488386989379
35,403897,400,0.0009903520314283043,715.8552685460079
32,4657,9095,1.953125,746.2041876540934
32,5821,11369,1.953125,774.4596574828242
32,7276,14211,1.953125,798.3097074659091
35,400,3725,9.313225746154785,393.0877189117189
32,9095,17764,1.953125,818.2345833263747
35,500,4657,9.313225746154785,436.0763743136822
32,11369,22204,1.953125,834.7410058517653
35,625,5821,9.313225746154785,479.42723652522983
32,14211,27756,1.953125,848.3225706726089
35,781,7276,9.313225746154785,521.8095172344305
35,977,9095,9.313225746154785,562.023581740633
32,17764,34694,1.953125,859.4360979462322
35,1221,11369,9.313225746154785,599.1479051814032
32,22204,43368,1.953125,868.4896999916416
18,400,1526,3.814697265625,286.3213486486516
35,1526,14211,9.313225746154785,632.598331072123
18,500,1907,3.814697265625,319.4184136897207
32,27756,54210,1.953125,875.8387978215519
18,625,2384,3.814697265625,353.54203608045174
35,1907,17764,9.313225746154785,662.1141176253045
18,781,2980,3.814697265625,387.5615866464719
32,34694,67763,1.953125,881.7871175304772
18,977,3725,3.814697265625,420.37412577042755
35,2384,22204,9.313225746154785,687.7001527929846
18,1221,4657,3.814697265625,451.0704814036051
35,2980,27756,9.313225746154785,709.5529109401074
32,43368,84703,1.953125,886.5905125719769
18,1526,5821,3.814697265625,479.0211804821881
1,17764,400,0.02251799813685248,442.1116451661318
18,1907,7276,3.814697265625,503.88688731128184
35,3725,34694,9.313225746154785,727.9890093982104
1,22204,500,0.02251799813685248,465.89018215086935
18,2384,9095,3.814697265625,525.5786608401304
25,4657,400,0.08589934592,324.23035203185236
32,54210,105879,1.953125,890.4621482479826
1,27756,625,0.02251799813685248,486.17190595077227
9,400,977,2.44140625,202.7616981924121
18,2980,11369,3.814697265625,544.1956528024322
25,5821,500,0.08589934592,373.0558845028869
35,4657,43368,9.313225746154785,743.3861195975161
1,34694,781,0.02251799813685248,503.2629818273612
9,500,1221,2.44140625,232.51923928724267
18,3725,14211,3.814697265625,559.9606595980824
1,43368,977,0.02251799813685248,517.5230438737026
32,67763,132349,1.953125,893.5781135099224
9,625,1526,2.44140625,264.10932208545074
25,7276,625,0.08589934592,420.42720049168554
18,4657,17764,3.814697265625,573.1648604432767
1,54210,1221,0.02251799813685248,529.3249547458632
35,5821,54210,9.313225746154785,756.1392599427159
27,27756,400,0.014411518807585587,646.4436060069594
9,781,1907,2.44140625,296.5785635330392
18,5821,22204,3.814697265625,584.125924536045
1,67763,1526,0.02251799813685248,539.0282668876827
25,9095,781,0.08589934592,464.88160663674324
9,977,2384,2.44140625,328.8670823501691
32,84703,165436,1.953125,896.0829024764076
1,84703,1907,0.02251799813685248,546.9636328504397
27,34694,500,0.014411518807585587,675.3057815532
18,7276,27756,3.814697265625,593.1593281757225
35,7276,67763,9.313225746154785,766.6315528297497
9,1221,2980,2.44140625,359.9670972982001
25,11369,977,0.08589934592,505.42194735123536
1,105879,2384,0.02251799813685248,553.4251997510564
18,9095,34694,3.814697265625,600.5606876631008
9,1526,3725,2.44140625,389.0521769851593
1,132349,2980,0.02251799813685248,558.6683858784459
27,43368,625,0.014411518807585587,699.6491249210814
32,105879,206795,1.953125,898.0944637591996
25,14211,1221,0.08589934592,541.5117723374482
35,9095,84703,9.313225746154785,775.2167641806639
18,11369,43368,3.814697265625,606.5963492877572
9,1907,4657,2.44140625,415.54741215705764
1,165436,3725,0.02251799813685248,562.9110028091118
9,2384,5821,2.44140625,439.1392648010361
18,14211,54210,3.814697265625,611.4996771540671
27,54210,781,0.014411518807585587,719.9750164508935
25,17764,1526,0.08589934592,573.0014312559377
1,206795,4657,0.02251799813685248,566.3362508977501
35,11369,105879,9.313225746154785,782.2105464249877
9,2980,7276,2.44140625,459.74237391872975
32,132349,258494,1.953125,899.7086803339671
18,17764,67763,3.814697265625,615.4709780861267
1,258494,5821,0.02251799813685248,569.0965911393733
25,22204,1907,0.08589934592,600.02672558177
9,3725,9095,2.44140625,477.4452623537396
27,67763,977,0.014411518807585587,736.8071886325187
1,323117,7276,0.02251799813685248,571.3178590432796
18,22204,84703,3.814697265625,618.6795465133389
9,4657,11369,2.44140625,492.4526217799077
35,14211,132349,9.313225746154785,787.8876115053541
1,403897,9095,0.02251799813685248,573.1032448257452
32,165436,323117,1.953125,901.0032432418611
25,27756,2384,0.08589934592,622.9088742855535
18,27756,105879,3.814697265625,621.2667857039123
9,5821,14211,2.44140625,505.0347560745131
27,84703,1221,0.014411518807585587,750.6530367436854
18,34694,132349,3.814697265625,623.3497299860741
9,7276,17764,2.44140625,515.488562562934
25,34694,2980,0.08589934592,642.0708109273629
35,17764,165436,9.313225746154785,792.4826301420719
30,400,11369,28.421709430404007,512.0135631146951
18,43368,165436,3.814697265625,625.02455843518
27,105879,1526,0.014411518807585587,761.9806560703264
32,206795,403897,1.953125,902.0409402982121
9,9095,22204,2.44140625,524.1103806946835
25,43368,3725,0.08589934592,657.9746730072324
30,500,14211,28.421709430404007,533.1954303085909
18,54210,206795,3.814697265625,626.3698723341253
9,11369,27756,2.44140625,531.178987115274
35,22204,206795,9.313225746154785,796.1932483682544
27,132349,1907,0.014411518807585587,771.2074130440533
9,14211,34694,2.44140625,536.946337152093
18,67763,258494,3.814697265625,627.449626806452
3,400,11369,28.421709430404007,524.7441806093889
30,625,17764,28.421709430404007,552.0061050937065
25,54210,4657,0.08589934592,671.0794342828405
12,400,3725,9.313225746154785,263.09245523468843
9,17764,43368,2.44140625,541.6337327816108
18,84703,323117,3.814697265625,628.3156800361005
12,500,4657,9.313225746154785,284.80643343602526
35,27756,258494,9.313225746154785,799.1841220001184
30,781,22204,28.421709430404007,568.3815823105848
27,165436,2384,0.014411518807585587,778.6963364362651
25,67763,5821,0.08589934592,681.8150071836683
3,500,14211,28.421709430404007,543.7042178631108
9,22204,54210,2.44140625,545.431503159752
12,625,5821,9.313225746154785,306.54189987244604
19,403897,400,0.0009903520314283043,386.63449758565685
18,105879,403897,3.814697265625,629.0099662614697
30,977,27756,28.421709430404007,582.4052461801759
12,781,7276,9.313225746154785,328.09667620387455
9,27756,67763,2.44140625,548.5007643853486
25,84703,7276,0.08589934592,690.5685454545746
35,34694,323117,9.313225746154785,801.591264085116
27,206795,2980,0.014411518807585587,784.7574029840575
12,977,9095,9.313225746154785,349.2013066982216
30,1221,34694,28.421709430404007,594.2555002450381
3,625,17764,28.421709430404007,565.2878591462559
9,34694,84703,2.44140625,550.9762592031083
12,1221,11369,9.313225746154785,369.5206581648011
25,105879,9095,0.08589934592,697.6790982468285
9,43368,105879,2.44140625,552.9696223257054
30,1526,43368,28.421709430404007,604.1615178235321
12,1526,14211,9.313225746154785,388.69914949080834
27,258494,3725,0.014411518807585587,789.651591529484
35,43368,403897,9.313225746154785,803.5262836689019
3,781,22204,28.421709430404007,588.8801882302322
12,1907,17764,9.313225746154785,406.4209752404335
9,54210,132349,2.44140625,554.5726698785797
30,1907,54210,28.421709430404007,612.3704512341264
25,132349,11369,0.08589934592,703.4375631648537
12,2384,22204,9.313225746154785,422.457487818708
9,67763,165436,2.44140625,555.8604863369125
27,323117,4657,0.014411518807585587,793.5962588039199
12,2980,27756,9.313225746154785,436.6884746764981
30,2384,67763,28.421709430404007,619.125563089906
3,977,27756,28.421709430404007,613.5416676544148
